show_id,viewer_id,episodes_started,episodes_completed,total_hours_watched,viewing_month,binge_watched
SH2024,V10314,3,1,0.8,2023-12,False
SH2000,V10314,35,22,14.5,2024-05,True
SH2057,V10315,12,7,4.9,2024-07,False
SH2017,V10315,4,3,2.1,2024-05,False
SH2012,V10315,21,13,10.6,2024-09,False
SH2024,V10315,9,6,4.3,2024-10,True
SH2054,V10315,6,4,2.4,2024-01,False
SH2021,V10315,21,13,10.4,2024-08,False
SH2042,V10315,6,4,2.8,2024-09,False
SH2012,V10316,4,2,0.7,2024-02,False
SH2002,V10316,22,14,9.3,2024-01,False
SH2016,V10316,4,3,2.1,2024-07,True
SH2044,V10316,5,3,1.6,2024-02,False
SH2038,V10316,5,3,2.5,2023-11,True
SH2008,V10316,6,4,2.0,2024-05,True
SH2023,V10316,5,4,1.9,2024-06,False
SH2027,V10316,1,0,0.0,2024-10,False
SH2058,V10316,26,19,7.4,2023-11,False
SH2020,V10316,42,20,7.5,2024-05,True
SH2059,V10316,5,3,1.3,2024-02,True
SH2009,V10316,7,6,3.5,2024-02,True
SH2013,V10317,9,7,3.2,2024-09,False
SH2023,V10317,13,7,2.8,2023-11,False
SH2059,V10317,1,0,0.0,2024-10,False
SH2015,V10317,4,3,1.8,2024-06,False
SH2007,V10317,11,10,5.8,2024-10,False
SH2003,V10317,4,2,0.7,2024-04,False
SH2027,V10317,4,3,1.9,2023-11,False
SH2037,V10317,28,17,11.3,2024-04,True
SH2048,V10317,39,34,23.2,2024-06,False
SH2001,V10317,25,15,8.7,2024-09,False
SH2002,V10317,29,20,6.3,2024-08,False
SH2038,V10318,1,0,0.0,2024-06,False
SH2024,V10318,10,8,6.4,2024-02,False
SH2041,V10318,28,20,16.1,2024-03,False
SH2026,V10318,10,8,6.1,2024-06,True
SH2054,V10318,4,2,1.4,2024-04,False
SH2042,V10318,5,3,1.9,2024-01,False
SH2047,V10318,4,2,1.5,2024-05,False
SH2002,V10318,22,13,8.0,2023-12,False
SH2056,V10318,10,8,3.3,2024-03,False
SH2058,V10318,31,29,16.0,2023-12,False
SH2003,V10318,4,2,1.0,2024-05,False
SH2009,V10318,20,15,12.0,2024-04,True
SH2017,V10319,28,20,17.8,2024-08,False
SH2028,V10319,38,23,14.0,2023-11,True
SH2026,V10319,2,1,0.5,2023-11,False
SH2058,V10319,29,20,13.2,2024-07,False
SH2057,V10319,8,5,3.3,2024-09,False
SH2027,V10319,4,2,0.8,2024-07,False
SH2011,V10319,8,3,1.9,2024-07,True
SH2043,V10320,3,2,1.1,2024-07,False
SH2048,V10320,1,0,0.0,2024-07,False
SH2041,V10320,20,14,6.0,2024-03,False
SH2047,V10321,1,0,0.0,2023-11,False
SH2018,V10321,7,3,2.4,2024-08,False
SH2013,V10321,6,4,1.7,2024-06,True
SH2054,V10322,7,5,4.2,2024-10,False
SH2001,V10322,30,25,19.1,2024-07,True
SH2010,V10322,28,25,22.2,2024-07,False
SH2051,V10322,35,21,16.3,2024-04,False
SH2013,V10322,8,5,3.4,2024-09,False
SH2036,V10322,2,1,0.3,2023-12,False
SH2020,V10322,50,45,28.5,2024-10,False
SH2056,V10322,34,27,21.2,2024-01,True
SH2038,V10322,7,4,1.9,2024-10,True
SH2048,V10322,25,17,6.4,2024-04,False
SH2008,V10323,5,3,2.3,2024-06,False
SH2045,V10323,32,20,16.2,2024-10,False
SH2040,V10323,23,14,8.4,2024-03,False
SH2039,V10323,7,4,1.7,2024-05,False
SH2025,V10323,55,15,12.1,2023-12,False
SH2057,V10324,9,4,2.7,2024-03,True
SH2016,V10324,1,0,0.0,2024-04,False
SH2012,V10324,20,15,5.6,2024-08,True
SH2009,V10324,19,15,5.6,2024-07,True
SH2044,V10324,6,5,1.8,2024-08,False
SH2000,V10324,65,51,34.3,2024-05,False
SH2045,V10324,21,13,4.9,2024-07,False
SH2030,V10324,11,3,1.8,2024-06,True
SH2059,V10324,3,2,1.6,2024-04,False
SH2024,V10324,19,18,8.8,2023-11,True
SH2048,V10324,23,14,9.9,2024-10,False
SH2053,V10324,9,7,5.5,2024-03,False
SH2010,V10324,5,4,2.1,2024-02,True
SH2031,V10324,14,8,7.1,2024-08,False
SH2005,V10325,1,0,0.0,2024-10,False
SH2003,V10325,2,1,0.6,2024-06,False
SH2037,V10325,47,37,32.9,2024-03,False
SH2016,V10325,1,0,0.0,2024-07,False
SH2051,V10325,22,17,8.2,2024-02,True
SH2052,V10325,15,10,5.6,2024-01,False
SH2031,V10325,3,1,0.3,2024-08,False
SH2017,V10326,30,20,7.9,2024-10,False
SH2011,V10326,1,0,0.0,2024-09,False
SH2036,V10326,1,0,0.0,2023-11,False
SH2039,V10326,4,2,0.6,2024-07,False
SH2041,V10326,26,15,11.4,2024-06,False
SH2043,V10326,2,1,0.7,2024-07,False
SH2026,V10326,26,20,11.4,2024-05,False
SH2045,V10326,31,23,7.0,2024-01,True
SH2018,V10326,7,3,1.3,2024-07,True
SH2051,V10326,58,39,14.8,2024-03,False
SH2002,V10326,11,6,5.0,2024-03,False
SH2048,V10327,12,7,5.9,2024-09,False
SH2036,V10327,6,4,1.8,2023-12,False
SH2058,V10327,24,5,4.5,2024-05,True
SH2009,V10327,5,3,2.5,2024-03,True
SH2044,V10327,7,5,3.1,2024-07,True
SH2029,V10327,4,2,1.5,2024-01,False
SH2049,V10327,36,26,17.4,2024-05,False
SH2028,V10327,33,20,8.2,2024-04,False
SH2050,V10327,16,12,6.5,2024-02,True
SH2055,V10327,19,14,4.2,2024-01,True
SH2012,V10328,18,11,7.9,2024-06,False
SH2053,V10328,41,28,16.3,2024-04,False
SH2048,V10328,6,3,1.4,2024-06,False
SH2003,V10328,2,1,0.7,2024-08,False
SH2045,V10328,22,13,9.9,2024-02,False
SH2040,V10328,10,6,3.7,2024-09,False
SH2050,V10328,20,15,6.1,2023-11,False
SH2007,V10328,38,29,9.4,2023-11,True
SH2004,V10328,42,31,27.4,2024-08,True
SH2041,V10328,33,30,10.5,2024-10,False
SH2000,V10328,10,6,3.0,2024-05,False
SH2013,V10328,5,3,1.7,2024-02,False
SH2036,V10328,6,5,2.1,2024-09,True
SH2028,V10329,45,30,12.5,2023-12,True
SH2005,V10329,2,1,0.4,2024-10,False
SH2034,V10329,2,0,0.0,2024-04,False
SH2046,V10329,19,15,5.9,2024-10,False
SH2016,V10329,1,0,0.0,2024-08,False
SH2048,V10329,40,26,14.8,2024-10,False
SH2000,V10329,46,42,35.3,2024-08,False
SH2002,V10329,31,19,16.0,2024-06,False
SH2052,V10329,15,13,9.7,2024-07,True
SH2042,V10329,24,16,9.4,2024-05,True
SH2021,V10329,11,9,5.3,2023-12,False
SH2004,V10329,43,36,25.0,2024-10,False
SH2016,V10330,1,0,0.0,2024-05,False
SH2019,V10330,2,1,0.4,2024-04,False
SH2053,V10330,2,1,0.8,2024-09,False
SH2050,V10330,12,8,4.7,2024-01,False
SH2024,V10330,18,8,2.5,2024-03,False
SH2028,V10330,18,15,11.6,2024-04,False
SH2033,V10330,5,3,2.6,2024-04,False
SH2001,V10330,12,7,3.3,2024-07,True
SH2008,V10330,2,1,0.5,2024-08,False
SH2029,V10330,6,2,1.0,2024-02,False
SH2046,V10330,22,20,14.8,2024-03,True
SH2031,V10330,11,8,6.1,2024-02,False
SH2049,V10331,27,22,6.8,2024-05,False
SH2056,V10331,4,3,2.0,2024-08,False
SH2019,V10331,3,1,0.4,2024-01,False
SH2032,V10332,34,13,6.3,2024-04,True
SH2059,V10332,3,1,0.8,2024-03,False
SH2033,V10332,2,1,0.8,2024-07,False
SH2052,V10332,9,5,1.7,2024-01,True
SH2050,V10332,7,4,2.6,2024-07,True
SH2029,V10332,9,6,2.8,2024-02,True
SH2053,V10332,25,18,8.6,2024-10,False
SH2015,V10332,2,1,0.7,2024-10,False
SH2054,V10332,9,7,4.3,2024-06,True
SH2014,V10332,37,22,18.1,2024-03,False
SH2037,V10332,14,10,6.1,2024-05,False
SH2043,V10332,13,5,2.5,2024-08,True
SH2005,V10332,6,4,1.4,2023-12,True
SH2018,V10332,4,3,2.5,2024-01,True
SH2058,V10333,9,7,2.3,2024-08,True
SH2056,V10333,18,11,6.4,2024-08,False
SH2036,V10333,1,0,0.0,2024-02,False
SH2027,V10333,2,1,0.6,2024-06,False
SH2030,V10333,5,3,1.7,2023-11,True
SH2034,V10333,3,1,0.6,2023-11,False
SH2009,V10333,9,4,2.9,2024-04,False
SH2000,V10333,34,11,8.3,2024-05,True
SH2059,V10333,5,2,0.7,2023-11,False
SH2051,V10333,59,20,17.9,2024-04,False
SH2013,V10334,3,2,1.1,2024-02,False
SH2033,V10334,1,0,0.0,2023-11,False
SH2015,V10334,6,4,3.2,2024-04,False
SH2021,V10334,11,9,7.9,2024-10,True
SH2036,V10334,6,5,4.0,2024-04,False
SH2032,V10334,34,31,13.1,2024-09,True
SH2018,V10334,8,6,2.1,2024-02,False
SH2041,V10334,29,22,10.9,2024-03,False
SH2050,V10334,18,8,6.0,2024-04,False
SH2014,V10334,36,28,21.3,2024-06,False
SH2020,V10334,18,17,14.4,2024-09,False
SH2000,V10334,48,13,6.2,2024-06,True
SH2012,V10335,12,9,2.8,2024-04,True
SH2042,V10335,7,5,1.9,2024-09,False
SH2024,V10335,12,8,3.3,2024-09,True
SH2000,V10335,26,15,6.9,2024-02,False
SH2001,V10335,2,1,0.8,2024-05,False
SH2056,V10335,27,21,15.8,2024-09,True
SH2030,V10335,11,7,2.8,2024-07,False
SH2039,V10335,4,3,1.1,2024-01,False
SH2022,V10335,7,3,1.1,2024-02,True
SH2023,V10335,19,16,5.2,2024-09,True
SH2017,V10335,22,17,5.2,2024-02,False
SH2034,V10336,11,8,3.1,2024-08,True
SH2040,V10336,30,20,16.5,2024-01,False
SH2025,V10336,24,16,13.6,2024-08,False
SH2011,V10336,5,4,2.7,2024-04,True
SH2058,V10336,5,4,3.6,2024-01,True
SH2057,V10336,8,5,1.5,2024-04,False
SH2012,V10337,20,18,13.2,2024-09,True
SH2032,V10337,25,12,7.5,2024-04,False
SH2018,V10337,6,4,2.2,2023-12,True
SH2038,V10337,5,1,0.6,2024-08,False
SH2043,V10337,4,1,0.4,2023-11,False
SH2010,V10337,11,6,5.0,2023-11,True
SH2022,V10338,5,2,0.7,2024-06,False
SH2024,V10338,46,34,18.1,2024-10,False
SH2057,V10338,1,0,0.0,2024-01,False
SH2018,V10338,3,0,0.0,2023-12,False
SH2006,V10339,4,2,1.6,2024-07,False
SH2046,V10339,13,10,3.6,2024-08,False
SH2057,V10339,10,7,5.1,2024-01,False
SH2036,V10339,5,3,1.3,2024-03,True
SH2017,V10340,30,18,10.9,2024-09,True
SH2055,V10340,57,48,14.5,2024-07,True
SH2019,V10340,1,0,0.0,2024-06,False
SH2037,V10340,7,5,2.8,2024-05,False
SH2023,V10340,18,6,3.0,2024-10,False
SH2003,V10340,3,1,0.5,2024-04,False
SH2050,V10340,40,12,5.8,2024-05,True
SH2043,V10340,15,12,10.0,2024-03,True
SH2010,V10340,15,7,3.5,2024-04,False
SH2056,V10341,44,28,17.1,2023-12,False
SH2007,V10341,35,31,15.7,2024-08,True
SH2004,V10341,19,18,13.8,2024-02,True
SH2023,V10341,19,11,3.8,2023-12,False
SH2008,V10341,1,0,0.0,2023-11,False
SH2024,V10341,36,18,15.0,2024-02,False
SH2042,V10342,18,17,7.5,2023-11,False
SH2012,V10342,16,10,3.8,2024-04,False
SH2045,V10342,29,17,13.5,2023-11,False
SH2002,V10342,14,10,5.1,2023-11,True
SH2004,V10342,42,37,29.6,2024-07,False
SH2049,V10342,33,27,13.9,2024-09,True
SH2006,V10342,2,1,0.5,2024-02,False
SH2053,V10342,46,29,14.5,2024-03,True
SH2039,V10342,5,4,3.3,2024-01,False
SH2020,V10342,39,31,27.2,2024-03,False
SH2010,V10342,4,3,2.1,2024-08,False
SH2014,V10342,25,22,11.4,2024-09,False
SH2036,V10342,5,3,1.7,2024-01,True
SH2007,V10342,47,29,21.1,2024-07,True
SH2051,V10343,1,0,0.0,2024-02,False
SH2016,V10343,3,2,1.6,2024-05,False
SH2019,V10343,2,1,0.3,2024-02,False
SH2040,V10343,1,0,0.0,2024-07,False
SH2026,V10343,13,11,7.4,2024-03,True
SH2039,V10343,8,6,4.0,2024-09,True
SH2052,V10343,10,4,2.8,2024-05,False
SH2029,V10343,13,11,8.6,2024-09,False
SH2014,V10343,38,31,12.8,2023-11,False
SH2012,V10343,6,4,1.5,2024-10,True
SH2054,V10343,7,4,3.3,2023-11,True
SH2001,V10343,14,10,4.9,2024-04,False
SH2013,V10343,6,4,1.8,2024-01,False
SH2022,V10344,3,2,0.8,2024-07,False
SH2051,V10344,10,9,5.6,2024-05,True
SH2015,V10344,1,0,0.0,2024-08,False
SH2047,V10344,1,0,0.0,2024-05,False
SH2031,V10344,12,8,2.5,2024-02,False
SH2019,V10344,1,0,0.0,2024-07,False
SH2001,V10345,30,17,7.5,2024-04,True
SH2009,V10345,8,3,1.9,2024-10,True
SH2049,V10345,37,23,8.1,2024-04,True
SH2058,V10345,12,5,3.4,2024-06,False
SH2046,V10345,23,14,9.9,2024-03,False
SH2030,V10345,8,4,2.2,2024-02,False
SH2047,V10346,1,0,0.0,2024-06,False
SH2010,V10346,7,3,2.2,2024-10,True
SH2029,V10346,14,11,4.5,2024-02,False
SH2039,V10346,2,1,0.8,2024-08,False
SH2001,V10346,25,10,4.9,2024-07,False
SH2038,V10346,5,3,2.0,2024-10,False
SH2048,V10346,3,1,0.4,2023-11,False
SH2050,V10346,27,23,16.5,2024-03,False
SH2021,V10346,34,26,9.2,2024-02,False
SH2011,V10347,7,5,3.3,2024-07,False
SH2017,V10347,1,0,0.0,2024-06,False
SH2059,V10347,6,4,1.5,2024-04,False
SH2021,V10347,6,3,2.7,2024-05,False
SH2008,V10347,8,7,3.7,2024-01,True
SH2050,V10347,39,38,29.6,2024-05,False
SH2054,V10347,2,1,0.8,2024-01,False
SH2025,V10347,56,44,37.4,2024-09,True
SH2023,V10347,1,0,0.0,2023-11,False
SH2001,V10347,19,16,12.5,2024-02,False
SH2004,V10347,19,12,6.2,2023-12,True
SH2040,V10347,40,17,12.8,2024-06,False
SH2059,V10348,3,2,1.1,2024-09,False
SH2039,V10348,5,2,1.2,2024-01,False
SH2027,V10348,1,0,0.0,2023-11,False
SH2013,V10348,8,6,2.7,2024-05,True
SH2049,V10348,21,17,9.6,2024-10,True
SH2056,V10348,12,8,3.5,2024-04,False
SH2008,V10349,3,1,0.8,2024-09,False
SH2023,V10349,17,8,3.4,2024-07,False
SH2028,V10349,44,14,7.3,2024-10,False
SH2000,V10349,15,7,5.8,2024-04,False
SH2024,V10349,3,2,1.8,2024-03,False
SH2042,V10349,6,3,1.8,2024-01,True
SH2048,V10349,51,37,24.5,2024-01,False
SH2046,V10349,6,4,1.5,2024-02,True
SH2017,V10349,9,7,4.1,2024-07,False
SH2057,V10349,12,9,4.8,2024-03,True
SH2014,V10349,22,14,6.1,2024-03,False
SH2010,V10349,16,11,6.2,2024-03,False
SH2013,V10349,8,6,4.0,2024-09,True
SH2020,V10349,10,8,3.3,2024-05,True
SH2024,V10350,23,12,4.3,2023-12,True
SH2027,V10350,2,1,0.7,2024-04,False
SH2021,V10350,6,5,2.9,2024-04,True
SH2036,V10350,2,1,0.7,2024-06,False
SH2000,V10350,1,0,0.0,2024-05,False
SH2008,V10350,7,5,1.7,2023-11,False
SH2002,V10350,13,9,6.2,2024-03,False
SH2004,V10350,41,37,18.3,2024-02,False
SH2019,V10350,1,0,0.0,2024-05,False
SH2023,V10350,20,12,9.0,2024-07,False
SH2034,V10350,5,3,2.5,2024-04,False
SH2026,V10350,30,13,8.3,2024-04,True
SH2053,V10351,34,26,18.4,2024-09,True
SH2003,V10351,5,4,3.3,2024-10,False
SH2029,V10351,14,11,4.3,2024-07,False
SH2036,V10351,2,1,0.7,2024-06,False
SH2043,V10351,15,9,4.3,2023-12,False
SH2041,V10351,31,20,11.8,2024-06,False
SH2027,V10351,1,0,0.0,2024-03,False
SH2044,V10351,5,3,1.5,2024-01,False
SH2048,V10351,12,9,3.2,2024-05,False
SH2042,V10351,21,17,10.8,2024-07,False
SH2006,V10352,4,3,0.9,2024-02,True
SH2005,V10352,5,4,3.1,2024-09,False
SH2052,V10352,10,8,6.1,2024-06,True
SH2017,V10352,19,8,4.2,2023-11,False
SH2056,V10352,33,16,10.4,2023-11,True
SH2018,V10352,5,1,0.7,2024-08,False
SH2048,V10352,32,29,9.2,2024-07,False
SH2009,V10353,17,10,8.5,2023-12,False
SH2024,V10353,40,28,17.6,2024-02,True
SH2053,V10353,8,4,1.8,2024-02,False
SH2023,V10353,2,1,0.5,2024-03,False
SH2045,V10353,30,18,9.0,2023-12,True
SH2046,V10353,18,15,12.8,2024-02,False
SH2030,V10353,10,9,3.6,2024-07,True
SH2044,V10353,6,4,3.2,2024-06,False
SH2008,V10353,11,9,7.9,2023-11,True
SH2026,V10353,2,1,0.7,2024-01,False
SH2048,V10353,1,0,0.0,2024-03,False
SH2037,V10353,44,34,16.4,2024-08,True
SH2051,V10353,14,9,6.6,2024-01,False
SH2002,V10353,30,16,6.3,2024-01,True
SH2048,V10354,12,10,5.6,2024-09,False
SH2001,V10354,33,29,10.6,2024-10,True
SH2059,V10354,5,2,1.5,2024-02,False
SH2051,V10354,34,24,13.3,2024-04,False
SH2014,V10354,24,19,13.7,2023-12,False
SH2000,V10354,67,58,29.6,2024-02,False
SH2024,V10354,48,33,29.5,2024-09,True
SH2049,V10354,27,26,23.3,2024-06,False
SH2046,V10354,18,16,13.6,2024-06,True
SH2055,V10354,56,40,23.7,2024-09,True
SH2053,V10354,3,2,1.4,2024-07,False
SH2038,V10354,5,4,1.2,2024-09,True
SH2030,V10354,4,2,0.6,2024-04,False
SH2031,V10354,1,0,0.0,2023-11,False
SH2023,V10355,9,7,4.9,2023-12,False
SH2041,V10355,30,26,19.6,2024-09,True
SH2029,V10355,5,3,1.9,2024-08,False
SH2059,V10355,6,3,2.5,2024-02,True
SH2033,V10355,1,0,0.0,2024-09,False
SH2047,V10355,3,1,0.8,2024-07,False
SH2003,V10355,4,2,1.0,2024-03,False
SH2010,V10355,34,32,23.6,2024-05,False
SH2044,V10356,1,0,0.0,2024-09,False
SH2028,V10356,20,15,12.2,2024-10,False
SH2043,V10356,20,16,5.5,2024-01,False
SH2010,V10356,6,3,2.4,2024-02,True
SH2005,V10356,6,3,2.1,2024-06,False
SH2047,V10356,2,1,0.5,2024-05,False
SH2034,V10356,5,4,2.2,2023-11,False
SH2039,V10357,1,0,0.0,2023-11,False
SH2019,V10357,1,0,0.0,2024-09,False
SH2029,V10357,12,7,3.9,2024-09,False
SH2031,V10357,24,20,9.3,2024-09,True
SH2002,V10357,12,7,3.4,2024-04,False
SH2055,V10357,40,13,10.6,2024-06,False
SH2046,V10357,9,6,4.7,2024-02,True
SH2056,V10357,5,4,3.4,2024-06,True
SH2058,V10357,3,2,0.8,2024-04,False
SH2021,V10358,17,15,9.5,2024-09,True
SH2020,V10358,7,4,1.3,2024-09,False
SH2045,V10358,16,11,4.1,2024-06,True
SH2034,V10358,4,3,1.0,2024-10,False
SH2006,V10358,2,1,0.4,2024-10,False
SH2043,V10359,10,8,3.4,2024-05,True
SH2041,V10359,19,16,13.7,2024-04,True
SH2030,V10359,9,4,3.6,2024-07,False
SH2054,V10359,4,2,1.5,2023-12,False
SH2053,V10359,45,41,34.3,2024-10,True
SH2032,V10359,33,30,22.8,2024-07,False
SH2023,V10359,6,3,1.5,2023-11,False
SH2055,V10359,19,15,9.0,2024-03,False
SH2008,V10360,2,1,0.6,2024-03,False
SH2010,V10360,12,9,8.0,2024-02,False
SH2014,V10360,1,0,0.0,2024-04,False
SH2000,V10360,39,29,20.6,2024-01,False
SH2019,V10360,2,1,0.5,2024-07,False
SH2051,V10360,9,6,4.5,2024-06,False
SH2047,V10360,3,2,1.3,2023-12,False
SH2028,V10360,51,37,18.1,2024-10,False
SH2020,V10360,42,24,20.0,2024-02,True
SH2058,V10361,25,12,8.5,2024-07,True
SH2032,V10361,10,7,4.0,2023-11,True
SH2048,V10361,52,31,20.6,2024-04,True
SH2003,V10361,3,2,0.7,2023-11,False
SH2006,V10361,5,4,2.8,2024-04,False
SH2033,V10361,8,7,4.0,2024-04,True
SH2037,V10361,19,14,5.3,2024-06,False
SH2008,V10361,9,7,5.2,2023-12,False
SH2031,V10361,11,9,7.3,2024-10,False
SH2031,V10362,9,7,2.9,2024-01,False
SH2010,V10362,34,11,3.8,2024-06,False
SH2038,V10362,1,0,0.0,2024-08,False
SH2006,V10362,6,3,1.9,2024-02,False
SH2001,V10362,16,10,6.9,2024-04,False
SH2019,V10362,3,2,1.5,2024-09,False
SH2052,V10362,5,3,1.2,2024-08,True
SH2032,V10363,19,13,10.7,2024-04,False
SH2043,V10363,9,7,4.5,2024-05,False
SH2018,V10363,6,5,1.6,2023-11,False
SH2025,V10363,1,0,0.0,2023-12,False
SH2049,V10363,24,22,14.4,2024-09,False
SH2057,V10363,8,6,2.5,2024-07,False
SH2031,V10364,23,15,12.6,2024-01,False
SH2034,V10364,1,0,0.0,2024-04,False
SH2053,V10364,14,11,6.3,2023-12,True
SH2030,V10364,10,8,2.9,2023-12,False
SH2047,V10364,1,0,0.0,2024-08,False
SH2022,V10364,6,5,4.2,2024-06,True
SH2020,V10364,45,32,21.2,2024-10,True
SH2037,V10364,2,1,0.4,2024-10,False
SH2033,V10364,5,4,3.1,2024-08,False
SH2028,V10364,52,37,28.4,2024-03,False
SH2013,V10364,4,2,1.0,2024-10,False
SH2055,V10364,2,1,0.7,2024-03,False
SH2050,V10365,6,3,1.6,2024-07,False
SH2039,V10365,6,3,2.6,2023-12,True
SH2033,V10365,4,3,2.1,2024-09,False
SH2058,V10365,1,0,0.0,2024-09,False
SH2051,V10365,14,10,4.4,2024-09,True
SH2052,V10365,9,6,5.1,2024-08,True
SH2002,V10365,37,21,12.7,2024-10,False
SH2032,V10365,1,0,0.0,2023-12,False
SH2047,V10365,1,0,0.0,2024-07,False
SH2000,V10365,47,26,21.1,2024-06,False
SH2043,V10365,14,9,5.7,2023-12,True
SH2027,V10366,1,0,0.0,2023-12,False
SH2037,V10366,38,10,5.1,2024-01,True
SH2048,V10366,47,26,17.0,2024-07,True
SH2017,V10366,15,4,1.6,2024-07,False
SH2010,V10366,30,26,19.8,2023-12,True
SH2056,V10366,33,22,9.7,2023-12,False
SH2024,V10366,6,4,1.4,2024-03,False
SH2033,V10366,8,2,1.3,2024-02,False
SH2045,V10366,10,4,2.0,2024-03,True
SH2057,V10366,11,6,3.9,2023-11,True
SH2059,V10366,1,0,0.0,2024-02,False
SH2052,V10366,7,3,2.5,2024-05,True
SH2053,V10366,18,13,8.5,2024-07,False
SH2019,V10366,2,1,0.8,2024-03,False
SH2013,V10366,5,3,1.8,2024-10,True
SH2058,V10367,18,9,6.9,2024-06,True
SH2038,V10367,2,1,0.9,2024-07,False
SH2042,V10367,22,18,11.0,2024-03,False
SH2013,V10368,8,3,1.6,2024-04,False
SH2036,V10368,6,4,3.3,2024-02,False
SH2033,V10368,5,3,2.4,2023-11,True
SH2037,V10368,5,4,1.3,2024-06,False
SH2034,V10368,5,3,2.6,2024-06,False
SH2004,V10368,55,30,22.5,2024-09,False
SH2027,V10368,1,0,0.0,2024-02,False
SH2040,V10368,4,3,2.1,2024-03,True
SH2019,V10368,2,1,0.5,2024-04,False
SH2058,V10369,32,28,16.7,2024-09,False
SH2018,V10369,5,4,2.9,2023-12,False
SH2020,V10369,1,0,0.0,2023-12,False
SH2053,V10369,6,3,1.7,2024-02,False
SH2026,V10369,21,15,11.0,2024-06,True
SH2004,V10369,2,1,0.6,2024-10,False
SH2042,V10369,18,9,6.9,2024-10,False
SH2021,V10369,26,25,8.3,2024-09,False
SH2007,V10369,31,24,8.6,2023-11,False
SH2003,V10369,1,0,0.0,2024-10,False
SH2027,V10370,1,0,0.0,2024-04,False
SH2041,V10370,27,24,14.2,2024-10,False
SH2022,V10370,1,0,0.0,2024-10,False
SH2036,V10370,4,2,0.7,2023-11,False
SH2010,V10370,32,24,17.9,2024-02,True
SH2015,V10370,4,2,1.1,2024-07,False
SH2046,V10370,16,10,8.4,2024-04,False
SH2023,V10371,3,2,0.6,2024-04,False
SH2008,V10371,4,2,1.0,2024-02,False
SH2037,V10371,42,29,13.3,2024-05,True
SH2040,V10371,43,34,21.0,2024-01,True
SH2022,V10371,2,0,0.0,2024-10,False
SH2059,V10371,5,3,1.4,2024-02,True
SH2052,V10371,6,4,3.1,2024-05,False
SH2055,V10371,14,10,3.9,2024-10,False
SH2032,V10371,3,2,1.2,2023-12,False
SH2045,V10372,11,6,2.6,2024-06,False
SH2003,V10372,2,1,0.6,2024-05,False
SH2027,V10372,1,0,0.0,2024-09,False
SH2040,V10372,43,19,8.5,2024-07,False
SH2049,V10372,44,24,17.5,2024-09,False
SH2031,V10372,8,5,3.2,2024-09,True
SH2042,V10372,19,9,3.0,2024-02,False
SH2052,V10372,13,8,6.1,2024-01,True
SH2036,V10372,5,3,2.4,2024-08,False
SH2028,V10372,11,9,3.2,2024-08,True
SH2046,V10372,7,5,2.7,2024-08,True
SH2056,V10372,16,13,5.6,2024-01,False
SH2054,V10372,6,4,3.4,2023-11,False
SH2053,V10372,45,41,20.2,2024-02,True
SH2030,V10372,7,5,3.1,2024-10,False
SH2013,V10373,4,3,1.8,2024-07,True
SH2032,V10373,35,24,8.9,2023-11,False
SH2053,V10373,26,21,17.7,2024-06,True
SH2001,V10373,41,35,12.5,2024-06,False
SH2046,V10373,30,19,13.9,2024-07,False
SH2029,V10373,8,7,3.5,2024-08,False
SH2057,V10374,1,0,0.0,2024-09,False
SH2049,V10374,21,14,11.7,2023-12,False
SH2023,V10374,14,12,5.7,2023-11,False
SH2029,V10374,7,6,3.1,2024-09,False
SH2036,V10374,6,4,2.4,2024-08,True
SH2011,V10374,4,1,0.8,2024-08,False
SH2018,V10374,4,1,0.6,2024-05,False
SH2013,V10374,6,2,1.6,2024-07,False
SH2039,V10374,5,4,3.6,2024-07,False
SH2048,V10375,7,3,1.8,2024-01,False
SH2050,V10375,33,10,6.2,2024-06,False
SH2026,V10375,7,4,3.1,2023-11,True
SH2024,V10375,34,16,11.8,2023-11,False
SH2044,V10375,2,1,0.6,2024-04,False
SH2003,V10375,2,0,0.0,2024-07,False
SH2005,V10375,5,3,2.0,2024-05,False
SH2046,V10375,13,7,4.0,2024-03,False
SH2047,V10376,3,2,0.8,2023-12,False
SH2048,V10376,31,21,9.9,2023-12,False
SH2054,V10376,6,2,1.4,2024-07,False
SH2010,V10376,20,13,5.1,2024-08,False
SH2052,V10376,2,1,0.8,2024-03,False
SH2005,V10376,9,8,4.6,2023-11,False
SH2007,V10376,19,10,8.2,2024-07,False
SH2049,V10376,44,33,21.9,2024-09,False
SH2040,V10376,2,0,0.0,2024-03,False
SH2049,V10377,23,16,13.2,2023-11,False
SH2030,V10377,11,9,4.1,2024-01,False
SH2047,V10377,3,2,1.5,2024-03,False
SH2006,V10377,3,2,1.4,2024-03,False
SH2045,V10377,21,17,7.8,2024-03,False
SH2016,V10377,2,1,0.6,2023-12,False
SH2008,V10377,5,1,0.5,2024-02,False
SH2042,V10377,29,20,7.1,2024-09,False
SH2027,V10377,3,1,0.9,2024-08,False
SH2002,V10378,14,9,4.7,2024-10,False
SH2032,V10378,18,12,10.8,2024-10,False
SH2004,V10378,21,17,9.9,2024-06,False
SH2003,V10378,2,1,0.5,2023-12,False
SH2015,V10378,3,2,1.1,2024-03,False
SH2054,V10378,3,2,1.2,2024-08,False
SH2005,V10378,2,1,0.7,2024-03,False
SH2012,V10378,23,19,10.1,2024-04,False
